"beta0","beta1","loglikelihood"
51.7,5.37,-117.692435214296
51.8,5.37,-117.813469624703
51.9,5.37,-117.934608944888
52,5.37,-118.05585317485
52.1,5.37,-118.17720231459
52.2,5.37,-118.298656364108
52.3,5.37,-118.420215323403
52.4,5.37,-118.541879192475
52.5,5.37,-118.663647971325
52.6,5.37,-118.785521659953
52.7,5.37,-118.907500258359
52.8,5.37,-119.029583766542
52.9,5.37,-119.151772184502
53,5.37,-119.27406551224
53.1,5.37,-119.396463749756
53.2,5.37,-119.518966897049
53.3,5.37,-119.64157495412
53.4,5.37,-119.764287920969
53.5,5.37,-119.887105797595
53.6,5.37,-120.010028583999
53.7,5.37,-120.13305628018
53.8,5.37,-120.256188886139
53.9,5.37,-120.379426401875
54,5.37,-120.502768827389
54.1,5.37,-120.626216162681
54.2,5.37,-120.74976840775
54.3,5.37,-120.873425562597
54.4,5.37,-120.997187627221
54.5,5.37,-121.121054601623
54.6,5.37,-121.245026485803
54.7,5.37,-121.36910327976
54.8,5.37,-121.493284983495
54.9,5.37,-121.617571597007
55,5.37,-121.741963120297
55.1,5.37,-121.866459553365
55.2,5.37,-121.99106089621
55.3,5.37,-122.115767148833
55.4,5.37,-122.240578311233
55.5,5.37,-122.365494383411
55.6,5.37,-122.490515365367
55.7,5.37,-122.6156412571
55.8,5.37,-122.74087205861
55.9,5.37,-122.866207769899
56,5.37,-122.991648390964
56.1,5.37,-123.117193921808
56.2,5.37,-123.242844362429
56.3,5.37,-123.368599712828
56.4,5.37,-123.494459973004
56.5,5.37,-123.620425142958
56.6,5.37,-123.746495222689
56.7,5.37,-123.872670212198
56.8,5.37,-123.998950111485
56.9,5.37,-124.125334920549
57,5.37,-124.251824639391
57.1,5.37,-124.37841926801
57.2,5.37,-124.505118806407
57.3,5.37,-124.631923254582
57.4,5.37,-124.758832612534
57.5,5.37,-124.885846880264
57.6,5.37,-125.012966057771
57.7,5.37,-125.140190145056
57.8,5.37,-125.267519142119
57.9,5.37,-125.394953048959
58,5.37,-125.522491865576
58.1,5.37,-125.650135591972
58.2,5.37,-125.777884228145
58.3,5.37,-125.905737774095
58.4,5.37,-126.033696229823
58.5,5.37,-126.161759595329
58.6,5.37,-126.289927870612
58.7,5.37,-126.418201055673
58.8,5.37,-126.546579150511
58.9,5.37,-126.675062155127
59,5.37,-126.803650069521
59.1,5.37,-126.932342893692
59.2,5.37,-127.061140627641
59.3,5.37,-127.190043271367
59.4,5.37,-127.319050824871
59.5,5.37,-127.448163288153
59.6,5.37,-127.577380661212
59.7,5.37,-127.706702944049
59.8,5.37,-127.836130136663
59.9,5.37,-127.965662239055
60,5.37,-128.095299251225
60.1,5.37,-128.225041173172
60.2,5.37,-128.354888004897
60.3,5.37,-128.484839746399
60.4,5.37,-128.614896397679
60.5,5.37,-128.745057958736
60.6,5.37,-128.875324429571
60.7,5.37,-129.005695810184
60.8,5.37,-129.136172100574
60.9,5.37,-129.266753300742
61,5.37,-129.397439410688
61.1,5.37,-129.528230430411
61.2,5.37,-129.659126359911
61.3,5.37,-129.790127199189
61.4,5.37,-129.921232948245
61.5,5.37,-130.052443607079
61.6,5.37,-130.18375917569
61.7,5.37,-130.315179654078
61.8,5.37,-130.446705042244
61.9,5.37,-130.578335340188
62,5.37,-130.71007054791
62.1,5.37,-130.841910665409
62.2,5.37,-130.973855692685
62.3,5.37,-131.105905629739
62.4,5.37,-131.238060476571
62.5,5.37,-131.37032023318
62.6,5.37,-131.502684899567
62.7,5.37,-131.635154475732
62.8,5.37,-131.767728961674
62.9,5.37,-131.900408357393
63,5.37,-132.033192662891
63.1,5.37,-132.166081878166
63.2,5.37,-132.299076003218
63.3,5.37,-132.432175038048
63.4,5.37,-132.565378982656
63.5,5.37,-132.698687837041
63.6,5.37,-132.832101601204
63.7,5.37,-132.965620275144
63.8,5.37,-133.099243858862
63.9,5.37,-133.232972352358
64,5.37,-133.366805755631
64.1,5.37,-133.500744068682
64.2,5.37,-133.63478729151
64.3,5.37,-133.768935424116
64.4,5.37,-133.9031884665
64.5,5.37,-134.037546418661
64.6,5.37,-134.172009280599
64.7,5.37,-134.306577052316
64.8,5.37,-134.44124973381
64.9,5.37,-134.576027325081
65,5.37,-134.71090982613
65.1,5.37,-134.845897236957
65.2,5.37,-134.980989557561
65.3,5.37,-135.116186787943
65.4,5.37,-135.251488928103
65.5,5.37,-135.38689597804
65.6,5.37,-135.522407937754
65.7,5.37,-135.658024807247
65.8,5.37,-135.793746586516
65.9,5.37,-135.929573275564
66,5.37,-136.065504874389
66.1,5.37,-136.201541382991
66.2,5.37,-136.337682801372
66.3,5.37,-136.473929129529
66.4,5.37,-136.610280367465
66.5,5.37,-136.746736515178
66.6,5.37,-136.883297572668
66.7,5.37,-137.019963539936
66.8,5.37,-137.156734416982
66.9,5.37,-137.293610203805
67,5.37,-137.430590900406
67.1,5.37,-137.567676506785
67.2,5.37,-137.704867022941
67.3,5.37,-137.842162448875
67.4,5.37,-137.979562784586
67.5,5.37,-138.117068030075
67.6,5.37,-138.254678185341
67.7,5.37,-138.392393250385
67.8,5.37,-138.530213225207
67.9,5.37,-138.668138109806
68,5.37,-138.806167904183
68.1,5.37,-138.944302608338
68.2,5.37,-139.08254222227
68.3,5.37,-139.220886745979
68.4,5.37,-139.359336179466
68.5,5.37,-139.497890522731
68.6,5.37,-139.636549775774
68.7,5.37,-139.775313938594
68.8,5.37,-139.914183011191
68.9,5.37,-140.053156993566
69,5.37,-140.192235885719
69.1,5.37,-140.331419687649
69.2,5.37,-140.470708399357
69.3,5.37,-140.610102020843
69.4,5.37,-140.749600552106
69.5,5.37,-140.889203993147
69.6,5.37,-141.028912343965
69.7,5.37,-141.168725604561
69.8,5.37,-141.308643774934
69.9,5.37,-141.448666855085
70,5.37,-141.588794845014
70.1,5.37,-141.72902774472
70.2,5.37,-141.869365554204
70.3,5.37,-142.009808273466
70.4,5.37,-142.150355902505
70.5,5.37,-142.291008441321
70.6,5.37,-142.431765889915
70.7,5.37,-142.572628248287
70.8,5.37,-142.713595516437
70.9,5.37,-142.854667694364
71,5.37,-142.995844782068
71.1,5.37,-143.13712677955
71.2,5.37,-143.27851368681
71.3,5.37,-143.420005503847
71.4,5.37,-143.561602230662
71.5,5.37,-143.703303867255
71.6,5.37,-143.845110413625
71.7,5.37,-143.987021869773
71.8,5.37,-144.129038235698
71.9,5.37,-144.271159511401
72,5.37,-144.413385696881
72.1,5.37,-144.555716792139
72.2,5.37,-144.698152797175
72.3,5.37,-144.840693711988
72.4,5.37,-144.983339536579
72.5,5.37,-145.126090270948
72.6,5.37,-145.268945915094
72.7,5.37,-145.411906469017
72.8,5.37,-145.554971932719
72.9,5.37,-145.698142306197
73,5.37,-145.841417589454
73.1,5.37,-145.984797782488
73.2,5.37,-146.128282885299
73.3,5.37,-146.271872897889
73.4,5.37,-146.415567820255
73.5,5.37,-146.5593676524
73.6,5.37,-146.703272394322
73.7,5.37,-146.847282046021
73.8,5.37,-146.991396607498
73.9,5.37,-147.135616078753
74,5.37,-147.279940459785
74.1,5.37,-147.424369750595
74.2,5.37,-147.568903951183
74.3,5.37,-147.713543061548
74.4,5.37,-147.85828708169
74.5,5.37,-148.003136011611
74.6,5.37,-148.148089851309
74.7,5.37,-148.293148600784
74.8,5.37,-148.438312260037
74.9,5.37,-148.583580829068
75,5.37,-148.728954307876
50,5.38,-116.637819184082
50.1,5.38,-116.757804496714
50.2,5.38,-116.877894719122
50.3,5.38,-116.998089851309
50.4,5.38,-117.118389893272
50.5,5.38,-117.238794845014
50.6,5.38,-117.359304706533
50.7,5.38,-117.47991947783
50.8,5.38,-117.600639158904
50.9,5.38,-117.721463749756
51,5.38,-117.842393250385
51.1,5.38,-117.963427660792
51.2,5.38,-118.084566980977
51.3,5.38,-118.205811210939
51.4,5.38,-118.327160350679
51.5,5.38,-118.448614400197
51.6,5.38,-118.570173359492
51.7,5.38,-118.691837228564
51.8,5.38,-118.813606007414
51.9,5.38,-118.935479696042
52,5.38,-119.057458294447
52.1,5.38,-119.17954180263
52.2,5.38,-119.301730220591
52.3,5.38,-119.424023548329
52.4,5.38,-119.546421785845
52.5,5.38,-119.668924933138
52.6,5.38,-119.791532990209
52.7,5.38,-119.914245957058
52.8,5.38,-120.037063833684
52.9,5.38,-120.159986620087
53,5.38,-120.283014316269
53.1,5.38,-120.406146922228
53.2,5.38,-120.529384437964
53.3,5.38,-120.652726863478
53.4,5.38,-120.77617419877
53.5,5.38,-120.899726443839
53.6,5.38,-121.023383598686
53.7,5.38,-121.14714566331
53.8,5.38,-121.271012637712
53.9,5.38,-121.394984521892
54,5.38,-121.519061315849
54.1,5.38,-121.643243019584
54.2,5.38,-121.767529633096
54.3,5.38,-121.891921156386
54.4,5.38,-122.016417589454
54.5,5.38,-122.141018932299
54.6,5.38,-122.265725184922
54.7,5.38,-122.390536347322
54.8,5.38,-122.5154524195
54.9,5.38,-122.640473401455
55,5.38,-122.765599293189
55.1,5.38,-122.890830094699
55.2,5.38,-123.016165805988
55.3,5.38,-123.141606427053
55.4,5.38,-123.267151957897
55.5,5.38,-123.392802398518
55.6,5.38,-123.518557748917
55.7,5.38,-123.644418009093
55.8,5.38,-123.770383179047
55.9,5.38,-123.896453258778
56,5.38,-124.022628248287
56.1,5.38,-124.148908147574
56.2,5.38,-124.275292956638
56.3,5.38,-124.40178267548
56.4,5.38,-124.528377304099
56.5,5.38,-124.655076842496
56.6,5.38,-124.781881290671
56.7,5.38,-124.908790648623
56.8,5.38,-125.035804916353
56.9,5.38,-125.16292409386
57,5.38,-125.290148181145
57.1,5.38,-125.417477178207
57.2,5.38,-125.544911085048
57.3,5.38,-125.672449901665
57.4,5.38,-125.800093628061
57.5,5.38,-125.927842264233
57.6,5.38,-126.055695810184
57.7,5.38,-126.183654265912
57.8,5.38,-126.311717631418
57.9,5.38,-126.439885906701
58,5.38,-126.568159091762
58.1,5.38,-126.6965371866
58.2,5.38,-126.825020191216
58.3,5.38,-126.95360810561
58.4,5.38,-127.082300929781
58.5,5.38,-127.21109866373
58.6,5.38,-127.340001307456
58.7,5.38,-127.46900886096
58.8,5.38,-127.598121324242
58.9,5.38,-127.727338697301
59,5.38,-127.856660980138
59.1,5.38,-127.986088172752
59.2,5.38,-128.115620275144
59.3,5.38,-128.245257287314
59.4,5.38,-128.374999209261
59.5,5.38,-128.504846040985
59.6,5.38,-128.634797782488
59.7,5.38,-128.764854433768
59.8,5.38,-128.895015994825
59.9,5.38,-129.02528246566
60,5.38,-129.155653846273
60.1,5.38,-129.286130136663
60.2,5.38,-129.416711336831
60.3,5.38,-129.547397446776
60.4,5.38,-129.6781884665
60.5,5.38,-129.809084396
60.6,5.38,-129.940085235278
60.7,5.38,-130.071190984334
60.8,5.38,-130.202401643168
60.9,5.38,-130.333717211779
61,5.38,-130.465137690167
61.1,5.38,-130.596663078333
61.2,5.38,-130.728293376277
61.3,5.38,-130.860028583998
61.4,5.38,-130.991868701497
61.5,5.38,-131.123813728774
61.6,5.38,-131.255863665828
61.7,5.38,-131.38801851266
61.8,5.38,-131.520278269269
61.9,5.38,-131.652642935656
62,5.38,-131.785112511821
62.1,5.38,-131.917686997763
62.2,5.38,-132.050366393482
62.3,5.38,-132.18315069898
62.4,5.38,-132.316039914254
62.5,5.38,-132.449034039307
62.6,5.38,-132.582133074137
62.7,5.38,-132.715337018745
62.8,5.38,-132.84864587313
62.9,5.38,-132.982059637293
63,5.38,-133.115578311233
63.1,5.38,-133.249201894951
63.2,5.38,-133.382930388447
63.3,5.38,-133.51676379172
63.4,5.38,-133.650702104771
63.5,5.38,-133.784745327599
63.6,5.38,-133.918893460205
63.7,5.38,-134.053146502589
63.8,5.38,-134.18750445475
63.9,5.38,-134.321967316688
64,5.38,-134.456535088405
64.1,5.38,-134.591207769899
64.2,5.38,-134.72598536117
64.3,5.38,-134.860867862219
64.4,5.38,-134.995855273046
64.5,5.38,-135.13094759365
64.6,5.38,-135.266144824032
64.7,5.38,-135.401446964192
64.8,5.38,-135.536854014129
64.9,5.38,-135.672365973843
65,5.38,-135.807982843335
65.1,5.38,-135.943704622605
65.2,5.38,-136.079531311653
65.3,5.38,-136.215462910478
65.4,5.38,-136.35149941908
65.5,5.38,-136.487640837461
65.6,5.38,-136.623887165618
65.7,5.38,-136.760238403554
65.8,5.38,-136.896694551267
65.9,5.38,-137.033255608757
66,5.38,-137.169921576025
66.1,5.38,-137.306692453071
66.2,5.38,-137.443568239894
66.3,5.38,-137.580548936495
66.4,5.38,-137.717634542874
66.5,5.38,-137.85482505903
66.6,5.38,-137.992120484964
66.7,5.38,-138.129520820675
66.8,5.38,-138.267026066164
66.9,5.38,-138.40463622143
67,5.38,-138.542351286474
67.1,5.38,-138.680171261296
67.2,5.38,-138.818096145895
67.3,5.38,-138.956125940272
67.4,5.38,-139.094260644426
67.5,5.38,-139.232500258359
67.6,5.38,-139.370844782068
67.7,5.38,-139.509294215555
67.8,5.38,-139.64784855882
67.9,5.38,-139.786507811862
68,5.38,-139.925271974682
68.1,5.38,-140.06414104728
68.2,5.38,-140.203115029655
68.3,5.38,-140.342193921808
68.4,5.38,-140.481377723738
68.5,5.38,-140.620666435446
68.6,5.38,-140.760060056932
68.7,5.38,-140.899558588195
68.8,5.38,-141.039162029236
68.9,5.38,-141.178870380054
69,5.38,-141.31868364065
69.1,5.38,-141.458601811023
69.2,5.38,-141.598624891174
69.3,5.38,-141.738752881103
69.4,5.38,-141.878985780809
69.5,5.38,-142.019323590293
69.6,5.38,-142.159766309554
69.7,5.38,-142.300313938594
69.8,5.38,-142.44096647741
69.9,5.38,-142.581723926004
70,5.38,-142.722586284376
70.1,5.38,-142.863553552526
70.2,5.38,-143.004625730453
70.3,5.38,-143.145802818157
70.4,5.38,-143.287084815639
70.5,5.38,-143.428471722899
70.6,5.38,-143.569963539936
70.7,5.38,-143.711560266751
70.8,5.38,-143.853261903344
70.9,5.38,-143.995068449714
71,5.38,-144.136979905862
71.1,5.38,-144.278996271787
71.2,5.38,-144.42111754749
71.3,5.38,-144.56334373297
71.4,5.38,-144.705674828228
71.5,5.38,-144.848110833264
71.6,5.38,-144.990651748077
71.7,5.38,-145.133297572668
71.8,5.38,-145.276048307037
71.9,5.38,-145.418903951183
72,5.38,-145.561864505106
72.1,5.38,-145.704929968808
72.2,5.38,-145.848100342286
72.3,5.38,-145.991375625543
72.4,5.38,-146.134755818577
72.5,5.38,-146.278240921388
72.6,5.38,-146.421830933977
72.7,5.38,-146.565525856344
72.8,5.38,-146.709325688489
72.9,5.38,-146.853230430411
73,5.38,-146.99724008211
73.1,5.38,-147.141354643587
73.2,5.38,-147.285574114842
73.3,5.38,-147.429898495874
73.4,5.38,-147.574327786684
73.5,5.38,-147.718861987272
73.6,5.38,-147.863501097637
73.7,5.38,-148.008245117779
73.8,5.38,-148.1530940477
73.9,5.38,-148.298047887398
74,5.38,-148.443106636873
74.1,5.38,-148.588270296126
74.2,5.38,-148.733538865157
74.3,5.38,-148.878912343965
74.4,5.38,-149.024390732551
74.5,5.38,-149.169974030914
74.6,5.38,-149.315662239055
74.7,5.38,-149.461455356974
74.8,5.38,-149.60735338467
74.9,5.38,-149.753356322144
75,5.38,-149.899464169395
50,5.39,-117.630708399357
50.1,5.39,-117.751428080432
50.2,5.39,-117.872252671283
50.3,5.39,-117.993182171913
50.4,5.39,-118.11421658232
50.5,5.39,-118.235355902505
50.6,5.39,-118.356600132467
50.7,5.39,-118.477949272207
50.8,5.39,-118.599403321724
50.9,5.39,-118.720962281019
51,5.39,-118.842626150092
51.1,5.39,-118.964394928942
51.2,5.39,-119.08626861757
51.3,5.39,-119.208247215975
51.4,5.39,-119.330330724158
51.5,5.39,-119.452519142118
51.6,5.39,-119.574812469857
51.7,5.39,-119.697210707372
51.8,5.39,-119.819713854666
51.9,5.39,-119.942321911737
52,5.39,-120.065034878585
52.1,5.39,-120.187852755211
52.2,5.39,-120.310775541615
52.3,5.39,-120.433803237796
52.4,5.39,-120.556935843755
52.5,5.39,-120.680173359492
52.6,5.39,-120.803515785006
52.7,5.39,-120.926963120297
52.8,5.39,-121.050515365366
52.9,5.39,-121.174172520213
53,5.39,-121.297934584838
53.1,5.39,-121.42180155924
53.2,5.39,-121.545773443419
53.3,5.39,-121.669850237377
53.4,5.39,-121.794031941111
53.5,5.39,-121.918318554624
53.6,5.39,-122.042710077914
53.7,5.39,-122.167206510981
53.8,5.39,-122.291807853826
53.9,5.39,-122.416514106449
54,5.39,-122.541325268849
54.1,5.39,-122.666241341027
54.2,5.39,-122.791262322983
54.3,5.39,-122.916388214716
54.4,5.39,-123.041619016227
54.5,5.39,-123.166954727515
54.6,5.39,-123.292395348581
54.7,5.39,-123.417940879424
54.8,5.39,-123.543591320045
54.9,5.39,-123.669346670444
55,5.39,-123.79520693062
55.1,5.39,-123.921172100574
55.2,5.39,-124.047242180306
55.3,5.39,-124.173417169815
55.4,5.39,-124.299697069101
55.5,5.39,-124.426081878165
55.6,5.39,-124.552571597007
55.7,5.39,-124.679166225627
55.8,5.39,-124.805865764024
55.9,5.39,-124.932670212198
56,5.39,-125.05957957015
56.1,5.39,-125.18659383788
56.2,5.39,-125.313713015387
56.3,5.39,-125.440937102672
56.4,5.39,-125.568266099735
56.5,5.39,-125.695700006575
56.6,5.39,-125.823238823193
56.7,5.39,-125.950882549588
56.8,5.39,-126.078631185761
56.9,5.39,-126.206484731711
57,5.39,-126.334443187439
57.1,5.39,-126.462506552945
57.2,5.39,-126.590674828228
57.3,5.39,-126.718948013289
57.4,5.39,-126.847326108128
57.5,5.39,-126.975809112744
57.6,5.39,-127.104397027137
57.7,5.39,-127.233089851309
57.8,5.39,-127.361887585257
57.9,5.39,-127.490790228984
58,5.39,-127.619797782488
58.1,5.39,-127.748910245769
58.2,5.39,-127.878127618829
58.3,5.39,-128.007449901665
58.4,5.39,-128.13687709428
58.5,5.39,-128.266409196672
58.6,5.39,-128.396046208841
58.7,5.39,-128.525788130788
58.8,5.39,-128.655634962513
58.9,5.39,-128.785586704015
59,5.39,-128.915643355295
59.1,5.39,-129.045804916353
59.2,5.39,-129.176071387188
59.3,5.39,-129.3064427678
59.4,5.39,-129.436919058191
59.5,5.39,-129.567500258359
59.6,5.39,-129.698186368304
59.7,5.39,-129.828977388027
59.8,5.39,-129.959873317528
59.9,5.39,-130.090874156806
60,5.39,-130.221979905862
60.1,5.39,-130.353190564695
60.2,5.39,-130.484506133306
60.3,5.39,-130.615926611695
60.4,5.39,-130.747451999861
60.5,5.39,-130.879082297805
60.6,5.39,-131.010817505526
60.7,5.39,-131.142657623025
60.8,5.39,-131.274602650301
60.9,5.39,-131.406652587356
61,5.39,-131.538807434187
61.1,5.39,-131.671067190797
61.2,5.39,-131.803431857184
61.3,5.39,-131.935901433348
61.4,5.39,-132.06847591929
61.5,5.39,-132.20115531501
61.6,5.39,-132.333939620507
61.7,5.39,-132.466828835782
61.8,5.39,-132.599822960834
61.9,5.39,-132.732921995664
62,5.39,-132.866125940272
62.1,5.39,-132.999434794657
62.2,5.39,-133.13284855882
62.3,5.39,-133.266367232761
62.4,5.39,-133.399990816479
62.5,5.39,-133.533719309974
62.6,5.39,-133.667552713247
62.7,5.39,-133.801491026298
62.8,5.39,-133.935534249126
62.9,5.39,-134.069682381732
63,5.39,-134.203935424116
63.1,5.39,-134.338293376277
63.2,5.39,-134.472756238216
63.3,5.39,-134.607324009932
63.4,5.39,-134.741996691426
63.5,5.39,-134.876774282698
63.6,5.39,-135.011656783747
63.7,5.39,-135.146644194573
63.8,5.39,-135.281736515178
63.9,5.39,-135.41693374556
64,5.39,-135.552235885719
64.1,5.39,-135.687642935656
64.2,5.39,-135.823154895371
64.3,5.39,-135.958771764863
64.4,5.39,-136.094493544133
64.5,5.39,-136.23032023318
64.6,5.39,-136.366251832005
64.7,5.39,-136.502288340608
64.8,5.39,-136.638429758988
64.9,5.39,-136.774676087146
65,5.39,-136.911027325081
65.1,5.39,-137.047483472794
65.2,5.39,-137.184044530285
65.3,5.39,-137.320710497553
65.4,5.39,-137.457481374599
65.5,5.39,-137.594357161422
65.6,5.39,-137.731337858023
65.7,5.39,-137.868423464401
65.8,5.39,-138.005613980557
65.9,5.39,-138.142909406491
66,5.39,-138.280309742202
66.1,5.39,-138.417814987691
66.2,5.39,-138.555425142958
66.3,5.39,-138.693140208002
66.4,5.39,-138.830960182823
66.5,5.39,-138.968885067423
66.6,5.39,-139.1069148618
66.7,5.39,-139.245049565954
66.8,5.39,-139.383289179886
66.9,5.39,-139.521633703596
67,5.39,-139.660083137083
67.1,5.39,-139.798637480348
67.2,5.39,-139.93729673339
67.3,5.39,-140.07606089621
67.4,5.39,-140.214929968808
67.5,5.39,-140.353903951183
67.6,5.39,-140.492982843335
67.7,5.39,-140.632166645266
67.8,5.39,-140.771455356974
67.9,5.39,-140.910848978459
68,5.39,-141.050347509722
68.1,5.39,-141.189950950763
68.2,5.39,-141.329659301581
68.3,5.39,-141.469472562177
68.4,5.39,-141.609390732551
68.5,5.39,-141.749413812702
68.6,5.39,-141.88954180263
68.7,5.39,-142.029774702337
68.8,5.39,-142.170112511821
68.9,5.39,-142.310555231082
69,5.39,-142.451102860121
69.1,5.39,-142.591755398938
69.2,5.39,-142.732512847532
69.3,5.39,-142.873375205904
69.4,5.39,-143.014342474053
69.5,5.39,-143.15541465198
69.6,5.39,-143.296591739685
69.7,5.39,-143.437873737167
69.8,5.39,-143.579260644426
69.9,5.39,-143.720752461464
70,5.39,-143.862349188279
70.1,5.39,-144.004050824871
70.2,5.39,-144.145857371241
70.3,5.39,-144.287768827389
70.4,5.39,-144.429785193314
70.5,5.39,-144.571906469017
70.6,5.39,-144.714132654498
70.7,5.39,-144.856463749756
70.8,5.39,-144.998899754792
70.9,5.39,-145.141440669605
71,5.39,-145.284086494196
71.1,5.39,-145.426837228564
71.2,5.39,-145.56969287271
71.3,5.39,-145.712653426634
71.4,5.39,-145.855718890335
71.5,5.39,-145.998889263814
71.6,5.39,-146.14216454707
71.7,5.39,-146.285544740104
71.8,5.39,-146.429029842916
71.9,5.39,-146.572619855505
72,5.39,-146.716314777872
72.1,5.39,-146.860114610016
72.2,5.39,-147.004019351938
72.3,5.39,-147.148029003638
72.4,5.39,-147.292143565115
72.5,5.39,-147.436363036369
72.6,5.39,-147.580687417402
72.7,5.39,-147.725116708212
72.8,5.39,-147.869650908799
72.9,5.39,-148.014290019164
73,5.39,-148.159034039307
73.1,5.39,-148.303882969227
73.2,5.39,-148.448836808925
73.3,5.39,-148.5938955584
73.4,5.39,-148.739059217654
73.5,5.39,-148.884327786684
73.6,5.39,-149.029701265492
73.7,5.39,-149.175179654078
73.8,5.39,-149.320762952442
73.9,5.39,-149.466451160583
74,5.39,-149.612244278501
74.1,5.39,-149.758142306197
74.2,5.39,-149.904145243671
74.3,5.39,-150.050253090922
74.4,5.39,-150.196465847951
74.5,5.39,-150.342783514758
74.6,5.39,-150.489206091342
74.7,5.39,-150.635733577704
74.8,5.39,-150.782365973843
74.9,5.39,-150.92910327976
75,5.39,-151.075945495455
50,5.4,-118.629569079173
50.1,5.4,-118.75102312869
50.2,5.4,-118.872582087985
50.3,5.4,-118.994245957058
50.4,5.4,-119.116014735908
