"beta0","beta1","ssr"
74.8,5.89,925429.23
74.9,5.89,926303.58
75,5.89,927178.43
50,5.9,730212
50.1,5.9,730965.85
50.2,5.9,731720.2
50.3,5.9,732475.05
50.4,5.9,733230.4
50.5,5.9,733986.25
50.6,5.9,734742.6
50.7,5.9,735499.45
50.8,5.9,736256.8
50.9,5.9,737014.65
51,5.9,737773
51.1,5.9,738531.85
51.2,5.9,739291.2
51.3,5.9,740051.05
51.4,5.9,740811.4
51.5,5.9,741572.25
51.6,5.9,742333.6
51.7,5.9,743095.45
51.8,5.9,743857.8
51.9,5.9,744620.65
52,5.9,745384
52.1,5.9,746147.85
52.2,5.9,746912.2
52.3,5.9,747677.05
52.4,5.9,748442.4
52.5,5.9,749208.25
52.6,5.9,749974.6
52.7,5.9,750741.45
52.8,5.9,751508.8
52.9,5.9,752276.65
53,5.9,753045
53.1,5.9,753813.85
53.2,5.9,754583.2
53.3,5.9,755353.05
53.4,5.9,756123.4
53.5,5.9,756894.25
53.6,5.9,757665.6
53.7,5.9,758437.45
53.8,5.9,759209.8
53.9,5.9,759982.65
54,5.9,760756
54.1,5.9,761529.85
54.2,5.9,762304.2
54.3,5.9,763079.05
54.4,5.9,763854.4
54.5,5.9,764630.25
54.6,5.9,765406.6
54.7,5.9,766183.45
54.8,5.9,766960.8
54.9,5.9,767738.65
55,5.9,768517
55.1,5.9,769295.85
55.2,5.9,770075.2
55.3,5.9,770855.05
55.4,5.9,771635.4
55.5,5.9,772416.25
55.6,5.9,773197.6
55.7,5.9,773979.45
55.8,5.9,774761.8
55.9,5.9,775544.65
56,5.9,776328
56.1,5.9,777111.85
56.2,5.9,777896.2
56.3,5.9,778681.05
56.4,5.9,779466.4
56.5,5.9,780252.25
56.6,5.9,781038.6
56.7,5.9,781825.45
56.8,5.9,782612.8
56.9,5.9,783400.65
57,5.9,784189
57.1,5.9,784977.85
57.2,5.9,785767.2
57.3,5.9,786557.05
57.4,5.9,787347.4
57.5,5.9,788138.25
57.6,5.9,788929.6
57.7,5.9,789721.45
57.8,5.9,790513.8
57.9,5.9,791306.65
58,5.9,792100
58.1,5.9,792893.85
58.2,5.9,793688.2
58.3,5.9,794483.05
58.4,5.9,795278.4
58.5,5.9,796074.25
58.6,5.9,796870.6
58.7,5.9,797667.45
58.8,5.9,798464.8
58.9,5.9,799262.65
59,5.9,800061
59.1,5.9,800859.85
59.2,5.9,801659.2
59.3,5.9,802459.05
59.4,5.9,803259.4
59.5,5.9,804060.25
59.6,5.9,804861.6
59.7,5.9,805663.45
59.8,5.9,806465.8
59.9,5.9,807268.65
60,5.9,808072
60.1,5.9,808875.85
60.2,5.9,809680.2
60.3,5.9,810485.05
60.4,5.9,811290.4
60.5,5.9,812096.25
60.6,5.9,812902.6
60.7,5.9,813709.45
60.8,5.9,814516.8
60.9,5.9,815324.65
61,5.9,816133
61.1,5.9,816941.85
61.2,5.9,817751.2
61.3,5.9,818561.05
61.4,5.9,819371.4
61.5,5.9,820182.25
61.6,5.9,820993.6
61.7,5.9,821805.45
61.8,5.9,822617.8
61.9,5.9,823430.65
62,5.9,824244
62.1,5.9,825057.85
62.2,5.9,825872.2
62.3,5.9,826687.05
62.4,5.9,827502.4
62.5,5.9,828318.25
62.6,5.9,829134.6
62.7,5.9,829951.45
62.8,5.9,830768.8
62.9,5.9,831586.65
63,5.9,832405
63.1,5.9,833223.85
63.2,5.9,834043.2
63.3,5.9,834863.05
63.4,5.9,835683.4
63.5,5.9,836504.25
63.6,5.9,837325.6
63.7,5.9,838147.45
63.8,5.9,838969.8
63.9,5.9,839792.65
64,5.9,840616
64.1,5.9,841439.85
64.2,5.9,842264.2
64.3,5.9,843089.05
64.4,5.9,843914.4
64.5,5.9,844740.25
64.6,5.9,845566.6
64.7,5.9,846393.45
64.8,5.9,847220.8
64.9,5.9,848048.65
65,5.9,848877
65.1,5.9,849705.85
65.2,5.9,850535.2
65.3,5.9,851365.05
65.4,5.9,852195.4
65.5,5.9,853026.25
65.6,5.9,853857.6
65.7,5.9,854689.45
65.8,5.9,855521.8
65.9,5.9,856354.65
66,5.9,857188
66.1,5.9,858021.85
66.2,5.9,858856.2
66.3,5.9,859691.05
66.4,5.9,860526.4
66.5,5.9,861362.25
66.6,5.9,862198.6
66.7,5.9,863035.45
66.8,5.9,863872.8
66.9,5.9,864710.65
67,5.9,865549
67.1,5.9,866387.85
67.2,5.9,867227.2
67.3,5.9,868067.05
67.4,5.9,868907.4
67.5,5.9,869748.25
67.6,5.9,870589.6
67.7,5.9,871431.45
67.8,5.9,872273.8
67.9,5.9,873116.65
68,5.9,873960
68.1,5.9,874803.85
68.2,5.9,875648.2
68.3,5.9,876493.05
68.4,5.9,877338.4
68.5,5.9,878184.25
68.6,5.9,879030.6
68.7,5.9,879877.45
68.8,5.9,880724.8
68.9,5.9,881572.65
69,5.9,882421
69.1,5.9,883269.85
69.2,5.9,884119.2
69.3,5.9,884969.05
69.4,5.9,885819.4
69.5,5.9,886670.25
69.6,5.9,887521.6
69.7,5.9,888373.45
69.8,5.9,889225.8
69.9,5.9,890078.65
70,5.9,890932
70.1,5.9,891785.85
70.2,5.9,892640.2
70.3,5.9,893495.05
70.4,5.9,894350.4
70.5,5.9,895206.25
70.6,5.9,896062.6
70.7,5.9,896919.45
70.8,5.9,897776.8
70.9,5.9,898634.65
71,5.9,899493
71.1,5.9,900351.85
71.2,5.9,901211.2
71.3,5.9,902071.05
71.4,5.9,902931.4
71.5,5.9,903792.25
71.6,5.9,904653.6
71.7,5.9,905515.45
71.8,5.9,906377.8
71.9,5.9,907240.65
72,5.9,908104
72.1,5.9,908967.85
72.2,5.9,909832.2
72.3,5.9,910697.05
72.4,5.9,911562.4
72.5,5.9,912428.25
72.6,5.9,913294.6
72.7,5.9,914161.45
72.8,5.9,915028.8
72.9,5.9,915896.65
73,5.9,916765
73.1,5.9,917633.85
73.2,5.9,918503.2
73.3,5.9,919373.05
73.4,5.9,920243.4
73.5,5.9,921114.25
73.6,5.9,921985.6
73.7,5.9,922857.45
73.8,5.9,923729.8
73.9,5.9,924602.65
74,5.9,925476
74.1,5.9,926349.85
74.2,5.9,927224.2
74.3,5.9,928099.05
74.4,5.9,928974.4
74.5,5.9,929850.25
74.6,5.9,930726.6
74.7,5.9,931603.45
74.8,5.9,932480.8
74.9,5.9,933358.65
75,5.9,934237
50,5.91,736424.03
50.1,5.91,737181.38
50.2,5.91,737939.23
50.3,5.91,738697.58
50.4,5.91,739456.43
50.5,5.91,740215.78
50.6,5.91,740975.63
50.7,5.91,741735.98
50.8,5.91,742496.83
50.9,5.91,743258.18
51,5.91,744020.03
51.1,5.91,744782.38
51.2,5.91,745545.23
51.3,5.91,746308.58
51.4,5.91,747072.43
51.5,5.91,747836.78
51.6,5.91,748601.63
51.7,5.91,749366.98
51.8,5.91,750132.83
51.9,5.91,750899.18
52,5.91,751666.03
52.1,5.91,752433.38
52.2,5.91,753201.23
52.3,5.91,753969.58
52.4,5.91,754738.43
52.5,5.91,755507.78
52.6,5.91,756277.63
52.7,5.91,757047.98
52.8,5.91,757818.83
52.9,5.91,758590.18
53,5.91,759362.03
53.1,5.91,760134.38
53.2,5.91,760907.23
53.3,5.91,761680.58
53.4,5.91,762454.43
53.5,5.91,763228.78
53.6,5.91,764003.63
53.7,5.91,764778.98
53.8,5.91,765554.83
53.9,5.91,766331.18
54,5.91,767108.03
54.1,5.91,767885.38
54.2,5.91,768663.23
54.3,5.91,769441.58
54.4,5.91,770220.43
54.5,5.91,770999.78
54.6,5.91,771779.63
54.7,5.91,772559.98
54.8,5.91,773340.83
54.9,5.91,774122.18
55,5.91,774904.03
55.1,5.91,775686.38
55.2,5.91,776469.23
55.3,5.91,777252.58
55.4,5.91,778036.43
55.5,5.91,778820.78
55.6,5.91,779605.63
55.7,5.91,780390.98
55.8,5.91,781176.83
55.9,5.91,781963.18
56,5.91,782750.03
56.1,5.91,783537.38
56.2,5.91,784325.23
56.3,5.91,785113.58
56.4,5.91,785902.43
56.5,5.91,786691.78
56.6,5.91,787481.63
56.7,5.91,788271.98
56.8,5.91,789062.83
56.9,5.91,789854.18
57,5.91,790646.03
57.1,5.91,791438.38
57.2,5.91,792231.23
57.3,5.91,793024.58
57.4,5.91,793818.43
57.5,5.91,794612.78
57.6,5.91,795407.63
57.7,5.91,796202.98
57.8,5.91,796998.83
57.9,5.91,797795.18
58,5.91,798592.03
58.1,5.91,799389.38
58.2,5.91,800187.23
58.3,5.91,800985.58
58.4,5.91,801784.43
58.5,5.91,802583.78
58.6,5.91,803383.63
58.7,5.91,804183.98
58.8,5.91,804984.83
58.9,5.91,805786.18
59,5.91,806588.03
59.1,5.91,807390.38
59.2,5.91,808193.23
59.3,5.91,808996.58
59.4,5.91,809800.43
59.5,5.91,810604.78
59.6,5.91,811409.63
59.7,5.91,812214.98
59.8,5.91,813020.83
59.9,5.91,813827.18
60,5.91,814634.03
60.1,5.91,815441.38
60.2,5.91,816249.23
60.3,5.91,817057.58
60.4,5.91,817866.43
60.5,5.91,818675.78
60.6,5.91,819485.63
60.7,5.91,820295.98
60.8,5.91,821106.83
60.9,5.91,821918.18
61,5.91,822730.03
61.1,5.91,823542.38
61.2,5.91,824355.23
61.3,5.91,825168.58
61.4,5.91,825982.43
61.5,5.91,826796.78
61.6,5.91,827611.63
61.7,5.91,828426.98
61.8,5.91,829242.83
61.9,5.91,830059.18
62,5.91,830876.03
62.1,5.91,831693.38
62.2,5.91,832511.23
62.3,5.91,833329.58
62.4,5.91,834148.43
62.5,5.91,834967.78
62.6,5.91,835787.63
62.7,5.91,836607.98
62.8,5.91,837428.83
62.9,5.91,838250.18
63,5.91,839072.03
63.1,5.91,839894.38
63.2,5.91,840717.23
63.3,5.91,841540.58
63.4,5.91,842364.43
63.5,5.91,843188.78
63.6,5.91,844013.63
63.7,5.91,844838.98
63.8,5.91,845664.83
63.9,5.91,846491.18
64,5.91,847318.03
64.1,5.91,848145.38
64.2,5.91,848973.23
64.3,5.91,849801.58
64.4,5.91,850630.43
64.5,5.91,851459.78
64.6,5.91,852289.63
64.7,5.91,853119.98
64.8,5.91,853950.83
64.9,5.91,854782.18
65,5.91,855614.03
65.1,5.91,856446.38
65.2,5.91,857279.23
65.3,5.91,858112.58
65.4,5.91,858946.43
65.5,5.91,859780.78
65.6,5.91,860615.63
65.7,5.91,861450.98
65.8,5.91,862286.83
65.9,5.91,863123.18
66,5.91,863960.03
66.1,5.91,864797.38
66.2,5.91,865635.23
66.3,5.91,866473.58
66.4,5.91,867312.43
66.5,5.91,868151.78
66.6,5.91,868991.63
66.7,5.91,869831.98
66.8,5.91,870672.83
66.9,5.91,871514.18
67,5.91,872356.03
67.1,5.91,873198.38
67.2,5.91,874041.23
67.3,5.91,874884.58
67.4,5.91,875728.43
67.5,5.91,876572.78
67.6,5.91,877417.63
67.7,5.91,878262.98
67.8,5.91,879108.83
67.9,5.91,879955.18
68,5.91,880802.03
68.1,5.91,881649.38
68.2,5.91,882497.23
68.3,5.91,883345.58
68.4,5.91,884194.43
68.5,5.91,885043.78
68.6,5.91,885893.63
68.7,5.91,886743.98
68.8,5.91,887594.83
68.9,5.91,888446.18
69,5.91,889298.03
69.1,5.91,890150.38
69.2,5.91,891003.23
69.3,5.91,891856.58
69.4,5.91,892710.43
69.5,5.91,893564.78
69.6,5.91,894419.63
69.7,5.91,895274.98
69.8,5.91,896130.83
69.9,5.91,896987.18
70,5.91,897844.03
70.1,5.91,898701.38
70.2,5.91,899559.23
70.3,5.91,900417.58
70.4,5.91,901276.43
70.5,5.91,902135.78
70.6,5.91,902995.63
70.7,5.91,903855.98
70.8,5.91,904716.83
70.9,5.91,905578.18
71,5.91,906440.03
71.1,5.91,907302.38
71.2,5.91,908165.23
71.3,5.91,909028.58
71.4,5.91,909892.43
71.5,5.91,910756.78
71.6,5.91,911621.63
71.7,5.91,912486.98
71.8,5.91,913352.83
71.9,5.91,914219.18
72,5.91,915086.03
72.1,5.91,915953.38
72.2,5.91,916821.23
72.3,5.91,917689.58
72.4,5.91,918558.43
72.5,5.91,919427.78
72.6,5.91,920297.63
72.7,5.91,921167.98
72.8,5.91,922038.83
72.9,5.91,922910.18
73,5.91,923782.03
73.1,5.91,924654.38
73.2,5.91,925527.23
73.3,5.91,926400.58
73.4,5.91,927274.43
73.5,5.91,928148.78
73.6,5.91,929023.63
73.7,5.91,929898.98
73.8,5.91,930774.83
73.9,5.91,931651.18
74,5.91,932528.03
74.1,5.91,933405.38
74.2,5.91,934283.23
74.3,5.91,935161.58
74.4,5.91,936040.43
74.5,5.91,936919.78
74.6,5.91,937799.63
74.7,5.91,938679.98
74.8,5.91,939560.83
74.9,5.91,940442.18
75,5.91,941324.03
50,5.92,742664.52
50.1,5.92,743425.37
50.2,5.92,744186.72
50.3,5.92,744948.57
50.4,5.92,745710.92
50.5,5.92,746473.77
50.6,5.92,747237.12
50.7,5.92,748000.97
50.8,5.92,748765.32
50.9,5.92,749530.17
51,5.92,750295.52
51.1,5.92,751061.37
51.2,5.92,751827.72
51.3,5.92,752594.57
51.4,5.92,753361.92
51.5,5.92,754129.77
51.6,5.92,754898.12
51.7,5.92,755666.97
51.8,5.92,756436.32
51.9,5.92,757206.17
52,5.92,757976.52
52.1,5.92,758747.37
52.2,5.92,759518.72
52.3,5.92,760290.57
52.4,5.92,761062.92
52.5,5.92,761835.77
52.6,5.92,762609.12
52.7,5.92,763382.97
52.8,5.92,764157.32
52.9,5.92,764932.17
53,5.92,765707.52
53.1,5.92,766483.37
53.2,5.92,767259.72
53.3,5.92,768036.57
53.4,5.92,768813.92
53.5,5.92,769591.77
53.6,5.92,770370.12
53.7,5.92,771148.97
53.8,5.92,771928.32
53.9,5.92,772708.17
54,5.92,773488.52
54.1,5.92,774269.37
54.2,5.92,775050.72
54.3,5.92,775832.57
54.4,5.92,776614.92
54.5,5.92,777397.77
54.6,5.92,778181.12
54.7,5.92,778964.97
54.8,5.92,779749.32
54.9,5.92,780534.17
55,5.92,781319.52
55.1,5.92,782105.37
55.2,5.92,782891.72
55.3,5.92,783678.57
55.4,5.92,784465.92
55.5,5.92,785253.77
55.6,5.92,786042.12
55.7,5.92,786830.97
55.8,5.92,787620.32
55.9,5.92,788410.17
56,5.92,789200.52
56.1,5.92,789991.37
56.2,5.92,790782.72
56.3,5.92,791574.57
56.4,5.92,792366.92
56.5,5.92,793159.77
56.6,5.92,793953.12
56.7,5.92,794746.97
56.8,5.92,795541.32
56.9,5.92,796336.17
57,5.92,797131.52
57.1,5.92,797927.37
57.2,5.92,798723.72
57.3,5.92,799520.57
57.4,5.92,800317.92
57.5,5.92,801115.77
57.6,5.92,801914.12
57.7,5.92,802712.97
57.8,5.92,803512.32
57.9,5.92,804312.17
58,5.92,805112.52
58.1,5.92,805913.37
58.2,5.92,806714.72
58.3,5.92,807516.57
58.4,5.92,808318.92
58.5,5.92,809121.77
58.6,5.92,809925.12
58.7,5.92,810728.97
58.8,5.92,811533.32
58.9,5.92,812338.17
59,5.92,813143.52
59.1,5.92,813949.37
59.2,5.92,814755.72
59.3,5.92,815562.57
59.4,5.92,816369.92
59.5,5.92,817177.77
59.6,5.92,817986.12
59.7,5.92,818794.97
59.8,5.92,819604.32
59.9,5.92,820414.17
60,5.92,821224.52
60.1,5.92,822035.37
60.2,5.92,822846.72
60.3,5.92,823658.57
60.4,5.92,824470.92
60.5,5.92,825283.77
60.6,5.92,826097.12
60.7,5.92,826910.97
60.8,5.92,827725.32
60.9,5.92,828540.17
61,5.92,829355.52
61.1,5.92,830171.37
61.2,5.92,830987.72
61.3,5.92,831804.57
61.4,5.92,832621.92
61.5,5.92,833439.77
61.6,5.92,834258.12
61.7,5.92,835076.97
61.8,5.92,835896.32
61.9,5.92,836716.17
62,5.92,837536.52
62.1,5.92,838357.37
62.2,5.92,839178.72
62.3,5.92,840000.57
62.4,5.92,840822.92
62.5,5.92,841645.77
62.6,5.92,842469.12
62.7,5.92,843292.97
62.8,5.92,844117.32
62.9,5.92,844942.17
63,5.92,845767.52
63.1,5.92,846593.37
63.2,5.92,847419.72
63.3,5.92,848246.57
63.4,5.92,849073.92
63.5,5.92,849901.77
63.6,5.92,850730.12
63.7,5.92,851558.97
63.8,5.92,852388.32
63.9,5.92,853218.17
64,5.92,854048.52
64.1,5.92,854879.37
64.2,5.92,855710.72
64.3,5.92,856542.57
64.4,5.92,857374.92
64.5,5.92,858207.77
64.6,5.92,859041.12
64.7,5.92,859874.97
64.8,5.92,860709.32
64.9,5.92,861544.17
65,5.92,862379.52
65.1,5.92,863215.37
65.2,5.92,864051.72
65.3,5.92,864888.57
65.4,5.92,865725.92
65.5,5.92,866563.77
65.6,5.92,867402.12
65.7,5.92,868240.97
65.8,5.92,869080.32
65.9,5.92,869920.17
66,5.92,870760.52
66.1,5.92,871601.37
66.2,5.92,872442.72
66.3,5.92,873284.57
66.4,5.92,874126.92
66.5,5.92,874969.77
66.6,5.92,875813.12
66.7,5.92,876656.97
66.8,5.92,877501.32
66.9,5.92,878346.17
67,5.92,879191.52
67.1,5.92,880037.37
67.2,5.92,880883.72
67.3,5.92,881730.57
67.4,5.92,882577.92
67.5,5.92,883425.77
67.6,5.92,884274.12
67.7,5.92,885122.97
67.8,5.92,885972.32
67.9,5.92,886822.17
68,5.92,887672.52
68.1,5.92,888523.37
68.2,5.92,889374.72
68.3,5.92,890226.57
68.4,5.92,891078.92
68.5,5.92,891931.77
68.6,5.92,892785.12
68.7,5.92,893638.97
68.8,5.92,894493.32
68.9,5.92,895348.17
69,5.92,896203.52
69.1,5.92,897059.37
69.2,5.92,897915.72
69.3,5.92,898772.57
69.4,5.92,899629.92
69.5,5.92,900487.77
69.6,5.92,901346.12
69.7,5.92,902204.97
69.8,5.92,903064.32
69.9,5.92,903924.17
70,5.92,904784.52
70.1,5.92,905645.37
70.2,5.92,906506.72
70.3,5.92,907368.57
70.4,5.92,908230.92
70.5,5.92,909093.77
70.6,5.92,909957.12
70.7,5.92,910820.97
70.8,5.92,911685.32
70.9,5.92,912550.17
71,5.92,913415.52
71.1,5.92,914281.37
71.2,5.92,915147.72
71.3,5.92,916014.57
71.4,5.92,916881.92
71.5,5.92,917749.77
71.6,5.92,918618.12
71.7,5.92,919486.97
71.8,5.92,920356.32
71.9,5.92,921226.17
72,5.92,922096.52
72.1,5.92,922967.37
72.2,5.92,923838.72
72.3,5.92,924710.57
72.4,5.92,925582.92
72.5,5.92,926455.77
72.6,5.92,927329.12
72.7,5.92,928202.97
72.8,5.92,929077.32
72.9,5.92,929952.17
73,5.92,930827.52
73.1,5.92,931703.37
73.2,5.92,932579.72
73.3,5.92,933456.57
73.4,5.92,934333.92
73.5,5.92,935211.77
73.6,5.92,936090.12
73.7,5.92,936968.97
73.8,5.92,937848.32
73.9,5.92,938728.17
74,5.92,939608.52
74.1,5.92,940489.37
74.2,5.92,941370.72
74.3,5.92,942252.57
74.4,5.92,943134.92
74.5,5.92,944017.77
74.6,5.92,944901.12
74.7,5.92,945784.97
74.8,5.92,946669.32
74.9,5.92,947554.17
75,5.92,948439.52
50,5.93,748933.47
50.1,5.93,749697.82
50.2,5.93,750462.67
50.3,5.93,751228.02
50.4,5.93,751993.87
50.5,5.93,752760.22
50.6,5.93,753527.07
50.7,5.93,754294.42
50.8,5.93,755062.27
50.9,5.93,755830.62
51,5.93,756599.47
51.1,5.93,757368.82
51.2,5.93,758138.67
51.3,5.93,758909.02
51.4,5.93,759679.87
51.5,5.93,760451.22
51.6,5.93,761223.07
51.7,5.93,761995.42
51.8,5.93,762768.27
51.9,5.93,763541.62
52,5.93,764315.47
52.1,5.93,765089.82
52.2,5.93,765864.67
52.3,5.93,766640.02
52.4,5.93,767415.87
52.5,5.93,768192.22
52.6,5.93,768969.07
52.7,5.93,769746.42
52.8,5.93,770524.27
52.9,5.93,771302.62
53,5.93,772081.47
53.1,5.93,772860.82
53.2,5.93,773640.67
53.3,5.93,774421.02
53.4,5.93,775201.87
53.5,5.93,775983.22
53.6,5.93,776765.07
53.7,5.93,777547.42
53.8,5.93,778330.27
53.9,5.93,779113.62
54,5.93,779897.47
54.1,5.93,780681.82
54.2,5.93,781466.67
54.3,5.93,782252.02
54.4,5.93,783037.87
54.5,5.93,783824.22
54.6,5.93,784611.07
54.7,5.93,785398.42
54.8,5.93,786186.27
54.9,5.93,786974.62
55,5.93,787763.47
55.1,5.93,788552.82
55.2,5.93,789342.67
55.3,5.93,790133.02
55.4,5.93,790923.87
55.5,5.93,791715.22
55.6,5.93,792507.07
55.7,5.93,793299.42
55.8,5.93,794092.27
55.9,5.93,794885.62
56,5.93,795679.47
56.1,5.93,796473.82
56.2,5.93,797268.67
56.3,5.93,798064.02
56.4,5.93,798859.87
56.5,5.93,799656.22
56.6,5.93,800453.07
56.7,5.93,801250.42
56.8,5.93,802048.27
56.9,5.93,802846.62
57,5.93,803645.47
57.1,5.93,804444.82
57.2,5.93,805244.67
57.3,5.93,806045.02
57.4,5.93,806845.87
57.5,5.93,807647.22
57.6,5.93,808449.07
57.7,5.93,809251.42
57.8,5.93,810054.27
57.9,5.93,810857.62
58,5.93,811661.47
58.1,5.93,812465.82
58.2,5.93,813270.67
58.3,5.93,814076.02
58.4,5.93,814881.87
58.5,5.93,815688.22
58.6,5.93,816495.07
58.7,5.93,817302.42
58.8,5.93,818110.27
58.9,5.93,818918.62
59,5.93,819727.47
59.1,5.93,820536.82
59.2,5.93,821346.67
59.3,5.93,822157.02
59.4,5.93,822967.87
59.5,5.93,823779.22
59.6,5.93,824591.07
59.7,5.93,825403.42
59.8,5.93,826216.27
59.9,5.93,827029.62
60,5.93,827843.47
60.1,5.93,828657.82
60.2,5.93,829472.67
60.3,5.93,830288.02
60.4,5.93,831103.87
60.5,5.93,831920.22
60.6,5.93,832737.07
60.7,5.93,833554.42
60.8,5.93,834372.27
60.9,5.93,835190.62
61,5.93,836009.47
61.1,5.93,836828.82
61.2,5.93,837648.67
61.3,5.93,838469.02
61.4,5.93,839289.87
61.5,5.93,840111.22
61.6,5.93,840933.07
61.7,5.93,841755.42
61.8,5.93,842578.27
61.9,5.93,843401.62
62,5.93,844225.47
62.1,5.93,845049.82
62.2,5.93,845874.67
62.3,5.93,846700.02
62.4,5.93,847525.87
62.5,5.93,848352.22
62.6,5.93,849179.07
62.7,5.93,850006.42
62.8,5.93,850834.27
62.9,5.93,851662.62
63,5.93,852491.47
63.1,5.93,853320.82
63.2,5.93,854150.67
63.3,5.93,854981.02
63.4,5.93,855811.87
63.5,5.93,856643.22
63.6,5.93,857475.07
63.7,5.93,858307.42
63.8,5.93,859140.27
63.9,5.93,859973.62
64,5.93,860807.47
64.1,5.93,861641.82
64.2,5.93,862476.67
64.3,5.93,863312.02
64.4,5.93,864147.87
64.5,5.93,864984.22
64.6,5.93,865821.07
64.7,5.93,866658.42
64.8,5.93,867496.27
64.9,5.93,868334.62
65,5.93,869173.47
65.1,5.93,870012.82
65.2,5.93,870852.67
65.3,5.93,871693.019999999
65.4,5.93,872533.87
65.5,5.93,873375.22
65.6,5.93,874217.07
65.7,5.93,875059.42
65.8,5.93,875902.269999999
65.9,5.93,876745.62
66,5.93,877589.47
66.1,5.93,878433.82
66.2,5.93,879278.67
66.3,5.93,880124.02
66.4,5.93,880969.87
66.5,5.93,881816.22
66.6,5.93,882663.07
66.7,5.93,883510.42
66.8,5.93,884358.27
66.9,5.93,885206.62
67,5.93,886055.47
67.1,5.93,886904.82
67.2,5.93,887754.67
67.3,5.93,888605.02
67.4,5.93,889455.87
67.5,5.93,890307.22
67.6,5.93,891159.07
67.7,5.93,892011.42
67.8,5.93,892864.269999999
67.9,5.93,893717.62
68,5.93,894571.47
68.1,5.93,895425.82
68.2,5.93,896280.67
68.3,5.93,897136.019999999
68.4,5.93,897991.87
68.5,5.93,898848.22
68.6,5.93,899705.07
68.7,5.93,900562.42
68.8,5.93,901420.27
68.9,5.93,902278.62
69,5.93,903137.47
69.1,5.93,903996.82
69.2,5.93,904856.67
69.3,5.93,905717.019999999
69.4,5.93,906577.87
69.5,5.93,907439.22
69.6,5.93,908301.07
69.7,5.93,909163.42
69.8,5.93,910026.27
69.9,5.93,910889.62
70,5.93,911753.47
70.1,5.93,912617.82
70.2,5.93,913482.67
70.3,5.93,914348.019999999
70.4,5.93,915213.87
70.5,5.93,916080.22
70.6,5.93,916947.07
70.7,5.93,917814.42
70.8,5.93,918682.269999999
70.9,5.93,919550.62
71,5.93,920419.47
71.1,5.93,921288.82
71.2,5.93,922158.67
71.3,5.93,923029.019999999
71.4,5.93,923899.87
71.5,5.93,924771.22
71.6,5.93,925643.07
71.7,5.93,926515.42
71.8,5.93,927388.269999999
71.9,5.93,928261.62
72,5.93,929135.47
72.1,5.93,930009.82
72.2,5.93,930884.67
72.3,5.93,931760.019999999
72.4,5.93,932635.87
72.5,5.93,933512.22
72.6,5.93,934389.07
72.7,5.93,935266.42
72.8,5.93,936144.269999999
72.9,5.93,937022.62
73,5.93,937901.47
73.1,5.93,938780.82
73.2,5.93,939660.67
73.3,5.93,940541.019999999
73.4,5.93,941421.87
73.5,5.93,942303.22
73.6,5.93,943185.07
73.7,5.93,944067.42
73.8,5.93,944950.269999999
73.9,5.93,945833.62
74,5.93,946717.47
74.1,5.93,947601.82
74.2,5.93,948486.67
74.3,5.93,949372.019999999
74.4,5.93,950257.87
74.5,5.93,951144.22
74.6,5.93,952031.07
74.7,5.93,952918.42
74.8,5.93,953806.269999999
74.9,5.93,954694.62
75,5.93,955583.47
50,5.94,755230.88
50.1,5.94,755998.73
50.2,5.94,756767.08
50.3,5.94,757535.93
50.4,5.94,758305.28
50.5,5.94,759075.13
50.6,5.94,759845.48
50.7,5.94,760616.33
50.8,5.94,761387.68
50.9,5.94,762159.53
51,5.94,762931.88
51.1,5.94,763704.73
51.2,5.94,764478.08
51.3,5.94,765251.93
51.4,5.94,766026.28
51.5,5.94,766801.13
51.6,5.94,767576.48
51.7,5.94,768352.33
51.8,5.94,769128.68
51.9,5.94,769905.53
52,5.94,770682.88
52.1,5.94,771460.73
52.2,5.94,772239.08
52.3,5.94,773017.93
52.4,5.94,773797.28
52.5,5.94,774577.13
52.6,5.94,775357.48
52.7,5.94,776138.33
52.8,5.94,776919.68
52.9,5.94,777701.53
53,5.94,778483.88
53.1,5.94,779266.73
53.2,5.94,780050.08
53.3,5.94,780833.93
53.4,5.94,781618.28
53.5,5.94,782403.13
53.6,5.94,783188.48
53.7,5.94,783974.33
53.8,5.94,784760.68
53.9,5.94,785547.53
54,5.94,786334.88
54.1,5.94,787122.73
54.2,5.94,787911.08
54.3,5.94,788699.93
54.4,5.94,789489.28
54.5,5.94,790279.13
54.6,5.94,791069.48
54.7,5.94,791860.33
54.8,5.94,792651.68
54.9,5.94,793443.53
55,5.94,794235.88
55.1,5.94,795028.73
55.2,5.94,795822.08
55.3,5.94,796615.93
55.4,5.94,797410.28
55.5,5.94,798205.13
55.6,5.94,799000.48
55.7,5.94,799796.33
55.8,5.94,800592.68
55.9,5.94,801389.53
56,5.94,802186.88
56.1,5.94,802984.73
56.2,5.94,803783.08
56.3,5.94,804581.93
56.4,5.94,805381.28
56.5,5.94,806181.13
56.6,5.94,806981.48
56.7,5.94,807782.33
56.8,5.94,808583.68
56.9,5.94,809385.53
57,5.94,810187.88
57.1,5.94,810990.73
57.2,5.94,811794.08
57.3,5.94,812597.93
57.4,5.94,813402.28
57.5,5.94,814207.13
57.6,5.94,815012.48
57.7,5.94,815818.33
57.8,5.94,816624.68
57.9,5.94,817431.53
58,5.94,818238.88
58.1,5.94,819046.73
58.2,5.94,819855.08
58.3,5.94,820663.93
58.4,5.94,821473.28
58.5,5.94,822283.13
58.6,5.94,823093.48
58.7,5.94,823904.33
